Date,Hospitalizations,retail_and_recreation_percent_change_from_baseline_11,grocery_and_pharmacy_percent_change_from_baseline_11,parks_percent_change_from_baseline_11,transit_stations_percent_change_from_baseline_11,workplaces_percent_change_from_baseline_11,residential_percent_change_from_baseline_11,retail_and_recreation_percent_change_from_baseline_10,grocery_and_pharmacy_percent_change_from_baseline_10,parks_percent_change_from_baseline_10,transit_stations_percent_change_from_baseline_10,workplaces_percent_change_from_baseline_10,residential_percent_change_from_baseline_10,retail_and_recreation_percent_change_from_baseline_9,grocery_and_pharmacy_percent_change_from_baseline_9,parks_percent_change_from_baseline_9,transit_stations_percent_change_from_baseline_9,workplaces_percent_change_from_baseline_9,residential_percent_change_from_baseline_9,retail_and_recreation_percent_change_from_baseline_8,grocery_and_pharmacy_percent_change_from_baseline_8,parks_percent_change_from_baseline_8,transit_stations_percent_change_from_baseline_8,workplaces_percent_change_from_baseline_8,residential_percent_change_from_baseline_8,retail_and_recreation_percent_change_from_baseline_7,grocery_and_pharmacy_percent_change_from_baseline_7,parks_percent_change_from_baseline_7,transit_stations_percent_change_from_baseline_7,workplaces_percent_change_from_baseline_7,residential_percent_change_from_baseline_7,retail_and_recreation_percent_change_from_baseline_6,grocery_and_pharmacy_percent_change_from_baseline_6,parks_percent_change_from_baseline_6,transit_stations_percent_change_from_baseline_6,workplaces_percent_change_from_baseline_6,residential_percent_change_from_baseline_6,retail_and_recreation_percent_change_from_baseline_5,grocery_and_pharmacy_percent_change_from_baseline_5,parks_percent_change_from_baseline_5,transit_stations_percent_change_from_baseline_5,workplaces_percent_change_from_baseline_5,residential_percent_change_from_baseline_5,X77808.t.influx,X77803.t.influx,X77802.t.influx,X77862.t.influx,X77801.t.influx,X77845.t.influx,X77859.t.influx,X77882.t.influx,X77836.t.influx,X77840.t.influx,X77807.t.influx,X77843.t.influx,X77805.t.influx,X77881.t.influx,X77866.t.influx,X77841.t.influx,X77844.t.influx,X77878.t.influx,X77838.t.influx,X77852.t.influx,X77879.t.influx,X77863.t.influx,X76629.t.influx,X77837.t.influx,X77856.t.influx,X77870.t.influx,X77867.t.influx,77808 _Population,77808 _0-14,77808 _15-39,77808 _40-59,77808 _60+,77808 _Pct.PublicTransport,77808 _Median_HouseHoldIncome,77808 _Pct.Household.w.Kids,77803 _Population,77803 _0-14,77803 _15-39,77803 _40-59,77803 _60+,77803 _Pct.PublicTransport,77803 _Median_HouseHoldIncome,77803 _Pct.Household.w.Kids,77802 _Population,77802 _0-14,77802 _15-39,77802 _40-59,77802 _60+,77802 _Pct.PublicTransport,77802 _Median_HouseHoldIncome,77802 _Pct.Household.w.Kids,77801 _Population,77801 _0-14,77801 _15-39,77801 _40-59,77801 _60+,77801 _Pct.PublicTransport,77801 _Median_HouseHoldIncome,77801 _Pct.Household.w.Kids,77845 _Population,77845 _0-14,77845 _15-39,77845 _40-59,77845 _60+,77845 _Pct.PublicTransport,77845 _Median_HouseHoldIncome,77845 _Pct.Household.w.Kids,77859 _Population,77859 _0-14,77859 _15-39,77859 _40-59,77859 _60+,77859 _Pct.PublicTransport,77859 _Median_HouseHoldIncome,77859 _Pct.Household.w.Kids,77836 _Population,77836 _0-14,77836 _15-39,77836 _40-59,77836 _60+,77836 _Pct.PublicTransport,77836 _Median_HouseHoldIncome,77836 _Pct.Household.w.Kids,77840 _Population,77840 _0-14,77840 _15-39,77840 _40-59,77840 _60+,77840 _Pct.PublicTransport,77840 _Median_HouseHoldIncome,77840 _Pct.Household.w.Kids,77807 _Population,77807 _0-14,77807 _15-39,77807 _40-59,77807 _60+,77807 _Pct.PublicTransport,77807 _Median_HouseHoldIncome,77807 _Pct.Household.w.Kids,77878 _Population,77878 _0-14,77878 _15-39,77878 _40-59,77878 _60+,77878 _Pct.PublicTransport,77878 _Median_HouseHoldIncome,77878 _Pct.Household.w.Kids,77879 _Population,77879 _0-14,77879 _15-39,77879 _40-59,77879 _60+,77879 _Pct.PublicTransport,77879 _Median_HouseHoldIncome,77879 _Pct.Household.w.Kids,76629 _Population,76629 _0-14,76629 _15-39,76629 _40-59,76629 _60+,76629 _Pct.PublicTransport,76629 _Median_HouseHoldIncome,76629 _Pct.Household.w.Kids,77837 _Population,77837 _0-14,77837 _15-39,77837 _40-59,77837 _60+,77837 _Pct.PublicTransport,77837 _Median_HouseHoldIncome,77837 _Pct.Household.w.Kids,77856 _Population,77856 _0-14,77856 _15-39,77856 _40-59,77856 _60+,77856 _Pct.PublicTransport,77856 _Median_HouseHoldIncome,77856 _Pct.Household.w.Kids,77867 _Population,77867 _0-14,77867 _15-39,77867 _40-59,77867 _60+,77867 _Pct.PublicTransport,77867 _Median_HouseHoldIncome,77867 _Pct.Household.w.Kids
11/8/20,58,-14,-6,-15,-48,-31,10,-15,-11,-10,-39,-30,12,-12,-5,10,-35,-32,10,-12,6,23,-14,-26,8,-9,-4,67,-2,-12,1,-18,-10,1,-34,-14,3,-14,-7,17,-41,-29,10,755,1840,4044,2,567,8338,580,7,712,12544,969,588,3,1,1,1,119,27,5,1,224,18,92,89,368,0,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/9/20,58,-15,-11,-10,-39,-30,12,-12,-5,10,-35,-32,10,-12,6,23,-14,-26,8,-9,-4,67,-2,-12,1,-18,-10,1,-34,-14,3,-14,-7,17,-41,-29,10,-12,-2,15,-39,-31,9,907,1963,5445,1,619,9092,596,6,1049,10916,892,1211,28,3,1,1,281,93,0,5,192,11,154,48,635,6,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/10/20,59,-12,-5,10,-35,-32,10,-12,6,23,-14,-26,8,-9,-4,67,-2,-12,1,-18,-10,1,-34,-14,3,-14,-7,17,-41,-29,10,-12,-2,15,-39,-31,9,-15,-12,26,-35,-28,11,1025,2115,5880,2,705,9130,630,14,1060,11779,894,1416,20,0,1,3,318,87,3,4,189,21,158,44,575,6,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/11/20,62,-12,6,23,-14,-26,8,-9,-4,67,-2,-12,1,-18,-10,1,-34,-14,3,-14,-7,17,-41,-29,10,-12,-2,15,-39,-31,9,-15,-12,26,-35,-28,11,-16,-8,24,-47,-31,11,1013,2403,6157,0,840,10082,617,6,947,12914,1000,1428,18,2,0,2,308,99,0,0,195,17,174,51,574,15,1,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/12/20,68,-9,-4,67,-2,-12,1,-18,-10,1,-34,-14,3,-14,-7,17,-41,-29,10,-12,-2,15,-39,-31,9,-15,-12,26,-35,-28,11,-16,-8,24,-47,-31,11,-16,-2,21,-34,-26,10,1105,2474,6224,1,813,10187,564,11,1326,13365,915,1293,24,1,0,1,230,122,1,2,204,17,163,54,603,10,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/13/20,72,-18,-10,1,-34,-14,3,-14,-7,17,-41,-29,10,-12,-2,15,-39,-31,9,-15,-12,26,-35,-28,11,-16,-8,24,-47,-31,11,-16,-2,21,-34,-26,10,-16,-11,63,-20,-10,4,1346,2638,7026,1,890,11876,747,6,1303,16159,1181,1091,23,2,3,1,218,136,2,5,238,25,208,76,693,30,1,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/14/20,74,-14,-7,17,-41,-29,10,-12,-2,15,-39,-31,9,-15,-12,26,-35,-28,11,-16,-8,24,-47,-31,11,-16,-2,21,-34,-26,10,-16,-11,63,-20,-10,4,-21,-12,5,-37,-15,4,1154,2165,5744,0,791,11970,634,6,1024,18427,1037,688,9,1,0,1,144,52,0,6,230,17,129,94,412,12,1,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/15/20,75,-12,-2,15,-39,-31,9,-15,-12,26,-35,-28,11,-16,-8,24,-47,-31,11,-16,-2,21,-34,-26,10,-16,-11,63,-20,-10,4,-21,-12,5,-37,-15,4,-16,-9,15,-39,-30,10,759,1532,4377,1,554,9483,524,8,689,12830,842,685,2,2,0,2,121,35,0,0,182,14,83,67,287,1,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/16/20,73,-15,-12,26,-35,-28,11,-16,-8,24,-47,-31,11,-16,-2,21,-34,-26,10,-16,-11,63,-20,-10,4,-21,-12,5,-37,-15,4,-16,-9,15,-39,-30,10,-15,-6,5,-46,-30,10,991,2165,5885,2,673,9610,531,8,924,11637,886,1158,28,4,1,4,216,111,2,2,179,16,143,47,528,4,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/17/20,73,-16,-8,24,-47,-31,11,-16,-2,21,-34,-26,10,-16,-11,63,-20,-10,4,-21,-12,5,-37,-15,4,-16,-9,15,-39,-30,10,-15,-6,5,-46,-30,10,-13,-9,40,-36,-30,11,1087,2103,5804,1,661,9557,664,5,1031,12607,895,1440,25,2,0,2,217,143,0,2,173,13,150,82,563,10,1,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/18/20,72,-16,-2,21,-34,-26,10,-16,-11,63,-20,-10,4,-21,-12,5,-37,-15,4,-16,-9,15,-39,-30,10,-15,-6,5,-46,-30,10,-13,-9,40,-36,-30,11,-16,-7,12,-38,-32,11,1050,2216,5936,1,737,9639,619,1,1020,12674,851,1210,31,3,0,5,245,105,0,3,192,19,119,54,579,18,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/19/20,70,-16,-11,63,-20,-10,4,-21,-12,5,-37,-15,4,-16,-9,15,-39,-30,10,-15,-6,5,-46,-30,10,-13,-9,40,-36,-30,11,-16,-7,12,-38,-32,11,-17,1,12,-34,-27,11,1095,2478,6017,3,823,10208,652,9,1032,13718,931,1183,32,0,1,0,222,144,2,1,195,15,101,96,630,10,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/20/20,79,-21,-12,5,-37,-15,4,-16,-9,15,-39,-30,10,-15,-6,5,-46,-30,10,-13,-9,40,-36,-30,11,-16,-7,12,-38,-32,11,-17,1,12,-34,-27,11,-14,-9,45,-37,-11,5,1273,2752,6607,1,919,11455,724,5,1313,16794,1175,1120,26,4,1,2,208,123,1,7,272,22,125,114,664,26,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
11/21/20,81,-16,-9,15,-39,-30,10,-15,-6,5,-46,-30,10,-13,-9,40,-36,-30,11,-16,-7,12,-38,-32,11,-17,1,12,-34,-27,11,-14,-9,45,-37,-11,5,-19,-10,8,-29,-13,5,1108,2210,6039,2,828,11587,723,6,864,17831,1522,647,15,3,1,1,144,66,2,3,238,23,103,120,327,10,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
